-0.9913467968036447 	 0.5243 	 0.021 	 -0.666 	 -0.645
-0.9914333288356082 	 0.5243 	 0.004 	 -0.623 	 -0.619
-0.9915189955472521 	 0.5243 	 0.031 	 1.406 	 1.437
-0.9916038055917795 	 0.5243 	 0.022 	 -1.038 	 -1.017
-0.9916877675358617 	 0.5243 	 0.014 	 0.941 	 0.955
-0.9917708898605031 	 0.5244 	 0.033 	 -1.28 	 -1.247
-0.9918531809618981 	 0.5244 	 0.243 	 -0.404 	 -0.161
-0.9919346491522791 	 0.5244 	 0.013 	 -1.415 	 -1.403
-0.9920153026607563 	 0.5244 	 0.017 	 -0.9 	 -0.883
-0.9920951496341488 	 0.5244 	 0.017 	 -0.711 	 -0.694
-0.9921741981378073 	 0.5244 	 0.036 	 -0.539 	 -0.504
-0.9922524561564292 	 0.5244 	 0.087 	 0.633 	 0.719
-0.9923299315948649 	 0.5244 	 0.019 	 -1.146 	 -1.127
-0.9924066322789162 	 0.5244 	 0.01 	 -0.829 	 -0.819
-0.992482565956127 	 0.5244 	 0.054 	 -1.154 	 -1.1
-0.9925577402965657 	 0.5244 	 0.058 	 -0.504 	 -0.446
-0.9926321628936001 	 0.5244 	 0.03 	 -0.615 	 -0.585
-0.9927058412646641 	 0.5244 	 0.031 	 -0.064 	 -0.033
-0.9927787828520175 	 0.5244 	 0.008 	 -0.371 	 -0.363
-0.9928509950234973 	 0.5244 	 0.028 	 -1.149 	 -1.121
-0.9929224850732623 	 0.5245 	 0.051 	 -0.769 	 -0.717
-0.9929932602225297 	 0.5245 	 0.03 	 0.036 	 0.066
-0.9930633276203044 	 0.5245 	 0.002 	 -0.444 	 -0.442
-0.9931326943441013 	 0.5245 	 0.03 	 -0.16 	 -0.13
-0.9932013674006603 	 0.5245 	 0.031 	 -0.32 	 -0.289
-0.9932693537266537 	 0.5245 	 0.047 	 0.241 	 0.288
-0.9933366601893872 	 0.5245 	 0.69 	 -3.154 	 -2.463
-0.9934032935874932 	 0.5245 	 0.213 	 -1.133 	 -0.92
-0.9934692606516183 	 0.5245 	 0.055 	 -0.595 	 -0.54
-0.9935345680451022 	 0.5245 	 0.033 	 0.568 	 0.601
-0.9935992223646511 	 0.5245 	 0.018 	 -0.518 	 -0.5
-0.9936632301410047 	 0.5245 	 0.038 	 -0.285 	 -0.247
-0.9937265978395946 	 0.5245 	 0.02 	 -0.874 	 -0.854
-0.9937893318611987 	 0.5245 	 0.522 	 -2.793 	 -2.271
-0.9938514385425867 	 0.5246 	 0.576 	 -3.098 	 -2.523
-0.9939129241571608 	 0.5246 	 0.73 	 11.26 	 11.991
-0.9939737949155892 	 0.5246 	 0.596 	 -19.68 	 -19.083
-0.9940340569664333 	 0.5246 	 0.309 	 -3.718 	 -3.409
-0.994093716396769 	 0.5246 	 0.108 	 -2.01 	 -1.902
-0.9941527792328013 	 0.5246 	 1.401 	 -11.894 	 -10.493
-0.9942112514404733 	 0.5246 	 0.185 	 -1.686 	 -1.501
-0.9942691389260686 	 0.5246 	 0.191 	 0.675 	 0.866
-0.9943264475368079 	 0.5246 	 0.284 	 0.306 	 0.59
-0.9943831830614398 	 0.5246 	 6.727 	 21.952 	 28.678
-0.9944393512308254 	 0.5246 	 1.278 	 11.19 	 12.468
-0.9944949577185171 	 0.5246 	 1.149 	 -7.981 	 -6.832
-0.994550008141332 	 0.5246 	 1.654 	 -17.014 	 -15.36
-0.9946045080599186 	 0.5246 	 0.188 	 -3.326 	 -3.139
-0.9946584629793195 	 0.5247 	 0.892 	 -8.178 	 -7.286
-0.9947118783495262 	 0.5247 	 0.079 	 -1.37 	 -1.291
-0.9947647595660309 	 0.5247 	 0.357 	 -6.079 	 -5.723
-0.9948171119703706 	 0.5247 	 0.205 	 1.165 	 1.37
-0.9948689408506669 	 0.5247 	 0.194 	 0.462 	 0.656
-0.9949202514421602 	 0.5247 	 0.153 	 -0.391 	 -0.238
-0.9949710489277386 	 0.5247 	 0.013 	 -0.672 	 -0.658
-0.9950213384384612 	 0.5247 	 0.084 	 -0.161 	 -0.077
-0.9950711250540766 	 0.5247 	 0.108 	 1.526 	 1.634
-0.9951204138035358 	 0.5247 	 0.064 	 -0.291 	 -0.227
-0.9951692096655004 	 0.5247 	 0.043 	 -0.555 	 -0.512
-0.9952175175688454 	 0.5247 	 0.418 	 -2.272 	 -1.854
-0.9952653423931569 	 0.5247 	 0.114 	 -1.2 	 -1.086
-0.9953126889692253 	 0.5247 	 0.105 	 -0.743 	 -0.639
-0.995359562079533 	 0.5248 	 0.071 	 -1.042 	 -0.972
-0.9954059664587377 	 0.5248 	 0.091 	 -0.405 	 -0.314
-0.9954519067941503 	 0.5248 	 0.04 	 0.177 	 0.218
-0.9954973877262088 	 0.5248 	 0.068 	 0.793 	 0.861
-0.9955424138489467 	 0.5248 	 0.03 	 0.278 	 0.308
-0.9955869897104572 	 0.5248 	 0.073 	 -0.102 	 -0.029
-0.9956311198133526 	 0.5248 	 0.061 	 1.582 	 1.643
-0.9956748086152191 	 0.5248 	 0.075 	 -0.457 	 -0.382
-0.9957180605290669 	 0.5248 	 0.024 	 0.138 	 0.162
-0.9957608799237762 	 0.5248 	 0.155 	 -1.146 	 -0.991
-0.9958032711245384 	 0.5248 	 0.037 	 -1.087 	 -1.049
-0.995845238413293 	 0.5248 	 0.172 	 -0.693 	 -0.521
-0.99588678602916 	 0.5248 	 0.009 	 -0.131 	 -0.122
-0.9959279181688684 	 0.5248 	 0.016 	 -0.77 	 -0.754
-0.9959686389871797 	 0.5248 	 0.032 	 -0.024 	 0.008
-0.9960089525973079 	 0.5249 	 0.144 	 -1.152 	 -1.008
-0.9960488630713349 	 0.5249 	 0.027 	 -0.51 	 -0.482
-0.9960883744406216 	 0.5249 	 0.026 	 -0.373 	 -0.347
-0.9961274906962154 	 0.5249 	 0.1 	 0.514 	 0.615
-0.9961662157892532 	 0.5249 	 0.004 	 -0.457 	 -0.452
-0.9962045536313607 	 0.5249 	 0.062 	 -0.69 	 -0.628
-0.9962425080950471 	 0.5249 	 0.077 	 0.351 	 0.428
-0.9962800830140967 	 0.5249 	 0.028 	 -1.363 	 -1.335
-0.9963172821839557 	 0.5249 	 0.014 	 0.179 	 0.192
-0.9963541093621161 	 0.5249 	 0.096 	 -0.785 	 -0.689
-0.9963905682684949 	 0.5249 	 0.306 	 3.501 	 3.807
-0.99642666258581 	 0.5249 	 0.051 	 0.927 	 0.978
-0.9964623959599519 	 0.5249 	 0.102 	 0.176 	 0.277
-0.9964977720003524 	 0.5249 	 0.042 	 0.974 	 1.016
-0.9965327942803489 	 0.525 	 0.038 	 -0.1 	 -0.062
-0.9965674663375454 	 0.525 	 0.012 	 -0.022 	 -0.01
-0.99660179167417 	 0.525 	 0.035 	 -0.82 	 -0.785
-0.9966357737574283 	 0.525 	 0.023 	 -0.375 	 -0.352
-0.996669416019854 	 0.525 	 0.007 	 -0.805 	 -0.798
-0.9967027218596555 	 0.525 	 0.016 	 -0.228 	 -0.212
-0.9967356946410589 	 0.525 	 0.019 	 -0.597 	 -0.578
-0.9967683376946483 	 0.525 	 0.02 	 -0.473 	 -0.453
-0.9968006543177018 	 0.525 	 0.033 	 -0.747 	 -0.713
-0.9968326477745248 	 0.525 	 0.024 	 -0.488 	 -0.464
-0.9968643212967796 	 0.525 	 0.171 	 -1.443 	 -1.272
-0.9968956780838119 	 0.525 	 0.026 	 -0.015 	 0.011
-0.9969267213029738 	 0.525 	 0.078 	 1.144 	 1.222
-0.9969574540899441 	 0.525 	 0.11 	 0.228 	 0.338
-0.9969878795490447 	 0.5251 	 0.071 	 -0.208 	 -0.136
-0.9970180007535542 	 0.5251 	 0.055 	 -0.57 	 -0.515
-0.9970478207460186 	 0.5251 	 0.015 	 -0.294 	 -0.279
-0.9970773425385584 	 0.5251 	 0.033 	 -0.608 	 -0.575
-0.9971065691131729 	 0.5251 	 0.233 	 -1.281 	 -1.047
-0.9971355034220412 	 0.5251 	 0.054 	 -0.546 	 -0.492
-0.9971641483878207 	 0.5251 	 0.02 	 -0.838 	 -0.818
-0.9971925069039426 	 0.5251 	 0.006 	 -0.728 	 -0.722
-0.9972205818349031 	 0.5251 	 0.044 	 -0.217 	 -0.173
-0.9972483760165541 	 0.5251 	 0.081 	 0.742 	 0.823
-0.9972758922563886 	 0.5251 	 0.05 	 0.194 	 0.243
-0.9973031333338247 	 0.5251 	 0.041 	 0.729 	 0.771
-0.9973301020004864 	 0.5251 	 0.008 	 -0.009 	 -0.001
-0.9973568009804816 	 0.5251 	 0.109 	 -0.774 	 -0.665
-0.9973832329706768 	 0.5252 	 0.039 	 0.11 	 0.15
-0.9974094006409701 	 0.5252 	 0.03 	 -0.621 	 -0.591
-0.9974353066345604 	 0.5252 	 0.036 	 -0.162 	 -0.126
-0.9974609535682147 	 0.5252 	 0.003 	 -0.867 	 -0.864
-0.9974863440325326 	 0.5252 	 0.106 	 -0.848 	 -0.742
-0.9975114805922072 	 0.5252 	 0.007 	 0.09 	 0.097
-0.9975363657862851 	 0.5252 	 0.028 	 0.133 	 0.162
-0.9975610021284222 	 0.5252 	 0.022 	 -0.118 	 -0.097
-0.997585392107138 	 0.5252 	 0.026 	 0.992 	 1.019
-0.9976095381860667 	 0.5252 	 0.003 	 -0.333 	 -0.331
-0.997633442804206 	 0.5252 	 0.163 	 -0.329 	 -0.167
-0.997657108376164 	 0.5252 	 0.005 	 -0.483 	 -0.478
-0.9976805372924024 	 0.5252 	 0.06 	 -0.999 	 -0.939
-0.9977037319194784 	 0.5252 	 0.289 	 -2.094 	 -1.805
-0.9977266946002836 	 0.5253 	 0.005 	 -0.047 	 -0.041
-0.9977494276542808 	 0.5253 	 0.139 	 -0.669 	 -0.53
-0.997771933377738 	 0.5253 	 0.016 	 -0.727 	 -0.711
-0.9977942140439606 	 0.5253 	 0.115 	 0.108 	 0.222
-0.9978162719035211 	 0.5253 	 0.079 	 0.844 	 0.923
-0.9978381091844859 	 0.5253 	 0.184 	 2.455 	 2.639
-0.997859728092641 	 0.5253 	 0.01 	 -0.987 	 -0.977
-0.9978811308117146 	 0.5253 	 0.074 	 -0.574 	 -0.501
-0.9979023195035974 	 0.5253 	 0.063 	 -0.479 	 -0.416
-0.9979232963085615 	 0.5253 	 0.055 	 -0.581 	 -0.526
-0.9979440633454758 	 0.5253 	 0.055 	 -0.705 	 -0.65
-0.997964622712021 	 0.5253 	 0.135 	 -1.909 	 -1.774
-0.9979849764849008 	 0.5253 	 0.041 	 -0.757 	 -0.716
-0.9980051267200518 	 0.5253 	 0.02 	 -0.52 	 -0.5
-0.9980250754528514 	 0.5254 	 0.121 	 1.175 	 1.296
-0.9980448246983228 	 0.5254 	 0.052 	 0.086 	 0.139
-0.9980643764513396 	 0.5254 	 0.006 	 -0.42 	 -0.414
-0.9980837326868263 	 0.5254 	 0.004 	 -0.397 	 -0.393
-0.998102895359958 	 0.5254 	 0.051 	 0.581 	 0.632
-0.9981218664063585 	 0.5254 	 0.009 	 -0.202 	 -0.193
-0.9981406477422949 	 0.5254 	 0.085 	 0.247 	 0.333
-0.998159241264872 	 0.5254 	 0.025 	 -0.773 	 -0.748
-0.9981776488522233 	 0.5254 	 0.012 	 -0.295 	 -0.283
-0.998195872363701 	 0.5254 	 0.035 	 0.654 	 0.689
-0.998213913640064 	 0.5254 	 0.037 	 0.105 	 0.143
-0.9982317745036633 	 0.5254 	 0.034 	 -0.134 	 -0.1
-0.9982494567586266 	 0.5254 	 0.051 	 0.788 	 0.84
-0.9982669621910404 	 0.5255 	 0.01 	 -0.025 	 -0.016
-0.99828429256913 	 0.5255 	 0.073 	 0.147 	 0.22
-0.9983014496434387 	 0.5255 	 0.038 	 -1.466 	 -1.428
-0.9983184351470044 	 0.5255 	 0.006 	 -1.252 	 -1.246
-0.9983352507955343 	 0.5255 	 0.106 	 -1.212 	 -1.107
-0.998351898287579 	 0.5255 	 0.009 	 -0.625 	 -0.616
-0.9983683793047032 	 0.5255 	 0.163 	 -1.708 	 -1.545
-0.9983846955116562 	 0.5255 	 0.024 	 -0.162 	 -0.138
-0.9984008485565397 	 0.5255 	 0.039 	 -0.755 	 -0.716
-0.9984168400709743 	 0.5255 	 0.395 	 -0.115 	 0.28
-0.9984326716702646 	 0.5255 	 0.038 	 -0.154 	 -0.116
-0.9984483449535619 	 0.5255 	 0.065 	 0.783 	 0.848
-0.9984638615040263 	 0.5255 	 0.014 	 0.112 	 0.126
-0.998479222888986 	 0.5255 	 0.015 	 0.154 	 0.17
-0.9984944306600962 	 0.5256 	 0.025 	 -0.029 	 -0.004
-0.9985094863534952 	 0.5256 	 0.015 	 -0.318 	 -0.303
-0.9985243914899603 	 0.5256 	 0.127 	 -1.888 	 -1.761
-0.9985391475750607 	 0.5256 	 0.013 	 -0.091 	 -0.078
-0.9985537560993101 	 0.5256 	 0.014 	 -0.429 	 -0.415
-0.998568218538317 	 0.5256 	 0.004 	 -0.747 	 -0.744
-0.9985825363529338 	 0.5256 	 0.011 	 -0.732 	 -0.722
-0.9985967109894045 	 0.5256 	 0.011 	 -0.165 	 -0.154
-0.9986107438795104 	 0.5256 	 0.119 	 -0.831 	 -0.713
-0.9986246364407153 	 0.5256 	 0.069 	 -0.089 	 -0.02
-0.9986383900763082 	 0.5256 	 0.021 	 0.232 	 0.254
-0.9986520061755451 	 0.5256 	 0.006 	 -0.711 	 -0.705
-0.9986654861137896 	 0.5256 	 0.008 	 -0.846 	 -0.838
-0.9986788312526517 	 0.5256 	 0.006 	 -0.362 	 -0.356
-0.9986920429401251 	 0.5257 	 0.046 	 -0.524 	 -0.478
-0.9987051225107239 	 0.5257 	 0.022 	 -0.802 	 -0.781
-0.9987180712856166 	 0.5257 	 0.051 	 -0.372 	 -0.322
-0.9987308905727604 	 0.5257 	 0.019 	 -0.607 	 -0.588
-0.9987435816670328 	 0.5257 	 0.005 	 -0.331 	 -0.326
-0.9987561458503624 	 0.5257 	 0.213 	 2.741 	 2.954
-0.9987685843918588 	 0.5257 	 0.04 	 -1.053 	 -1.012
-0.9987808985479402 	 0.5257 	 0.154 	 -1.429 	 -1.275
-0.9987930895624607 	 0.5257 	 0.008 	 -0.955 	 -0.947
-0.9988051586668361 	 0.5257 	 0.015 	 -0.259 	 -0.244
-0.9988171070801677 	 0.5257 	 0.02 	 0.026 	 0.046
-0.9988289360093661 	 0.5257 	 0.028 	 0.657 	 0.685
-0.9988406466492724 	 0.5257 	 0.015 	 -0.146 	 -0.13
-0.9988522401827797 	 0.5257 	 0.01 	 -0.359 	 -0.349
-0.998863717780952 	 0.5258 	 0.009 	 0.539 	 0.548
-0.9988750806031425 	 0.5258 	 0.032 	 -1.108 	 -1.075
-0.998886329797111 	 0.5258 	 0.013 	 -0.206 	 -0.193
-0.9988974664991399 	 0.5258 	 0.657 	 -21.495 	 -20.838
-0.9989084918341485 	 0.5258 	 0.005 	 0.343 	 0.348
-0.998919406915807 	 0.5258 	 0.003 	 -0.735 	 -0.732
-0.998930212846649 	 0.5258 	 0.196 	 1.858 	 2.053
-0.9989409107181825 	 0.5258 	 0.013 	 -0.04 	 -0.027
-0.9989515016110007 	 0.5258 	 0.09 	 -0.485 	 -0.396
-0.9989619865948907 	 0.5258 	 0.062 	 -0.742 	 -0.68
-0.9989723667289417 	 0.5258 	 0.006 	 -0.123 	 -0.117
-0.9989826430616523 	 0.5258 	 0.024 	 0.077 	 0.101
-0.9989928166310358 	 0.5258 	 0.107 	 0.15 	 0.257
-0.9990028884647254 	 0.5259 	 0.066 	 -0.015 	 0.051
-0.9990128595800781 	 0.5259 	 0.005 	 -0.348 	 -0.343
-0.9990227309842773 	 0.5259 	 0.062 	 -0.893 	 -0.831
-0.9990325036744345 	 0.5259 	 0.078 	 -0.936 	 -0.858
-0.9990421786376902 	 0.5259 	 0.029 	 -0.28 	 -0.25
-0.9990517568513133 	 0.5259 	 0.017 	 -0.297 	 -0.28
-0.9990612392828002 	 0.5259 	 0.007 	 -0.287 	 -0.28
-0.9990706268899722 	 0.5259 	 0.043 	 -0.105 	 -0.062
-0.9990799206210724 	 0.5259 	 0.118 	 2.237 	 2.355
-0.9990891214148617 	 0.5259 	 0.032 	 0.248 	 0.28
-0.9990982302007131 	 0.5259 	 0.076 	 -0.701 	 -0.625
-0.999107247898706 	 0.5259 	 0.07 	 -0.632 	 -0.562
-0.9991161754197189 	 0.5259 	 0.077 	 -0.055 	 0.021
-0.9991250136655216 	 0.5259 	 0.129 	 -1.126 	 -0.997
-0.9991337635288664 	 0.526 	 0.131 	 -0.089 	 0.041
-0.9991424258935777 	 0.526 	 0.039 	 1.333 	 1.372
-0.999151001634642 	 0.526 	 0.17 	 1.902 	 2.072
-0.9991594916182955 	 0.526 	 0.032 	 -0.611 	 -0.579
-0.9991678967021126 	 0.526 	 0.128 	 0.611 	 0.74
-0.9991762177350915 	 0.526 	 0.056 	 -0.037 	 0.019
-0.9991844555577406 	 0.526 	 0.032 	 -0.428 	 -0.395
-0.9991926110021632 	 0.526 	 0.021 	 -0.372 	 -0.352
-0.9992006848921415 	 0.526 	 0.008 	 -1.059 	 -1.051
-0.9992086780432201 	 0.526 	 0.028 	 -1.319 	 -1.291
-0.999216591262788 	 0.526 	 0.016 	 -1.013 	 -0.997
-0.9992244253501601 	 0.526 	 0.049 	 -1.304 	 -1.255
-0.9992321810966585 	 0.526 	 0.012 	 -0.655 	 -0.643
-0.9992398592856919 	 0.5261 	 0.066 	 -1.908 	 -1.842
-0.999247460692835 	 0.5261 	 0.012 	 -0.792 	 -0.779
-0.9992549860859067 	 0.5261 	 0.026 	 -0.925 	 -0.899
-0.9992624362250476 	 0.5261 	 0.023 	 -0.348 	 -0.325
-0.9992698118627972 	 0.5261 	 0.007 	 0.069 	 0.076
-0.9992771137441692 	 0.5261 	 0.132 	 1.252 	 1.384
-0.9992843426067275 	 0.5261 	 0.007 	 -0.448 	 -0.442
-0.9992914991806602 	 0.5261 	 0.023 	 -1.381 	 -1.358
-0.9992985841888535 	 0.5261 	 0.021 	 -1.277 	 -1.255
-0.999305598346965 	 0.5261 	 0.197 	 -1.861 	 -1.664
-0.9993125423634953 	 0.5261 	 0.011 	 -0.535 	 -0.525
-0.9993194169398604 	 0.5261 	 0.06 	 0.904 	 0.964
-0.9993262227704618 	 0.5261 	 0.028 	 0.04 	 0.069
-0.9993329605427572 	 0.5261 	 0.047 	 0.89 	 0.937
-0.9993396309373297 	 0.5262 	 0.007 	 -0.127 	 -0.12
-0.9993462346279564 	 0.5262 	 0.021 	 -0.297 	 -0.276
-0.9993527722816767 	 0.5262 	 0.021 	 -0.972 	 -0.951
-0.9993592445588599 	 0.5262 	 0.007 	 0.629 	 0.636
-0.9993656521132713 	 0.5262 	 0.022 	 -0.354 	 -0.332
-0.9993719955921386 	 0.5262 	 0.021 	 -0.718 	 -0.697
-0.9993782756362173 	 0.5262 	 0.117 	 -0.106 	 0.011
-0.9993844928798551 	 0.5262 	 0.031 	 0.316 	 0.347
-0.9993906479510566 	 0.5262 	 0.062 	 0.086 	 0.148
-0.999396741471546 	 0.5262 	 0.025 	 0.596 	 0.621
-0.9994027740568305 	 0.5262 	 0.022 	 0.988 	 1.01
-0.9994087463162622 	 0.5262 	 0.011 	 -0.283 	 -0.272
-0.9994146588530995 	 0.5262 	 0.041 	 -0.828 	 -0.787
-0.9994205122645685 	 0.5263 	 0.005 	 0.307 	 0.313
-0.9994263071419228 	 0.5263 	 0.015 	 -0.86 	 -0.845
-0.9994320440705036 	 0.5263 	 0.007 	 -0.632 	 -0.625
-0.9994377236297985 	 0.5263 	 0.153 	 -0.709 	 -0.557
-0.9994433463935005 	 0.5263 	 0.066 	 -0.639 	 -0.573
-0.9994489129295655 	 0.5263 	 0.022 	 0.287 	 0.309
-0.9994544238002698 	 0.5263 	 0.04 	 -0.317 	 -0.277
-0.9994598795622671 	 0.5263 	 0.171 	 0.149 	 0.32
-0.9994652807666444 	 0.5263 	 0.015 	 0.011 	 0.026
-0.999470627958978 	 0.5263 	 0.006 	 -0.558 	 -0.552
-0.9994759216793883 	 0.5263 	 0.044 	 -1.491 	 -1.447
-0.9994811624625943 	 0.5263 	 0.006 	 -0.67 	 -0.665
-0.9994863508379684 	 0.5263 	 0.125 	 0.407 	 0.532
-0.9994914873295887 	 0.5264 	 0.024 	 -1.269 	 -1.245
-0.9994965724562929 	 0.5264 	 0.013 	 -0.985 	 -0.972
-0.9995016067317299 	 0.5264 	 0.009 	 -0.516 	 -0.507
-0.9995065906644126 	 0.5264 	 0.01 	 -0.573 	 -0.563
-0.9995115247577685 	 0.5264 	 0.043 	 -1.306 	 -1.263
-0.9995164095101908 	 0.5264 	 0.01 	 -0.61 	 -0.601
-0.9995212454150889 	 0.5264 	 0.022 	 0.467 	 0.489
-0.999526032960938 	 0.5264 	 0.008 	 0.081 	 0.089
-0.9995307726313286 	 0.5264 	 0.058 	 -0.884 	 -0.826
-0.9995354649050153 	 0.5264 	 0.036 	 -0.211 	 -0.175
-0.9995401102559651 	 0.5264 	 0.009 	 0.025 	 0.034
-0.9995447091534054 	 0.5264 	 0.008 	 -0.994 	 -0.987
-0.9995492620618713 	 0.5264 	 0.043 	 -0.698 	 -0.654
-0.9995537694412526 	 0.5264 	 0.365 	 1.003 	 1.368
-0.9995582317468401 	 0.5265 	 0.028 	 -0.181 	 -0.153
-0.9995626494293717 	 0.5265 	 0.035 	 -0.889 	 -0.854
-0.9995670229350779 	 0.5265 	 0.022 	 -0.954 	 -0.932
-0.9995713527057272 	 0.5265 	 0.103 	 -1.794 	 -1.691
-0.9995756391786699 	 0.5265 	 0.038 	 -0.433 	 -0.395
-0.9995798827868831 	 0.5265 	 0.027 	 -0.214 	 -0.186
-0.9995840839590143 	 0.5265 	 0.07 	 1.784 	 1.854
-0.9995882431194242 	 0.5265 	 0.031 	 0.351 	 0.381
-0.99959236068823 	 0.5265 	 0.028 	 1.881 	 1.91
-0.9995964370813477 	 0.5265 	 0.065 	 0.93 	 0.995
-0.9996004727105342 	 0.5265 	 0.004 	 -0.113 	 -0.109
-0.9996044679834288 	 0.5265 	 0.013 	 0.086 	 0.099
-0.9996084233035946 	 0.5265 	 0.055 	 -0.763 	 -0.708
-0.9996123390705586 	 0.5266 	 0.048 	 0.123 	 0.17
-0.999616215679853 	 0.5266 	 0.067 	 -1.644 	 -1.576
-0.9996200535230545 	 0.5266 	 0.006 	 -0.696 	 -0.69
-0.999623852987824 	 0.5266 	 0.023 	 -0.678 	 -0.655
-0.9996276144579457 	 0.5266 	 0.007 	 -0.812 	 -0.805
-0.9996313383133663 	 0.5266 	 0.128 	 2.164 	 2.292
-0.9996350249302326 	 0.5266 	 0.029 	 -0.499 	 -0.47
-0.9996386746809303 	 0.5266 	 0.019 	 -0.221 	 -0.203
-0.9996422879341209 	 0.5266 	 0.187 	 -0.894 	 -0.707
-0.9996458650547797 	 0.5266 	 0.002 	 -0.959 	 -0.957
-0.9996494064042319 	 0.5266 	 0.074 	 -1.003 	 -0.929
-0.9996529123401896 	 0.5266 	 0.03 	 -1.251 	 -1.221
-0.9996563832167877 	 0.5266 	 0.035 	 -0.59 	 -0.554
-0.9996598193846199 	 0.5267 	 0.029 	 -0.548 	 -0.519
-0.9996632211907737 	 0.5267 	 0.042 	 0.655 	 0.697
-0.999666588978866 	 0.5267 	 0.067 	 0.333 	 0.4
-0.9996699230890773 	 0.5267 	 0.036 	 0.898 	 0.935
-0.9996732238581866 	 0.5267 	 0.018 	 -0.373 	 -0.355
-0.9996764916196047 	 0.5267 	 0.115 	 -1.323 	 -1.208
-0.9996797267034087 	 0.5267 	 0.018 	 -0.796 	 -0.778
-0.9996829294363746 	 0.5267 	 0.008 	 -0.936 	 -0.928
-0.9996861001420109 	 0.5267 	 0.011 	 -0.51 	 -0.5
-0.9996892391405907 	 0.5267 	 0.061 	 -1.086 	 -1.025
-0.9996923467491848 	 0.5267 	 0.025 	 -0.096 	 -0.072
-0.999695423281693 	 0.5267 	 0.026 	 0.989 	 1.015
-0.999698469048876 	 0.5267 	 0.014 	 1.689 	 1.703
-0.9997014843583872 	 0.5267 	 0.012 	 0.141 	 0.153
-0.9997044695148034 	 0.5268 	 0.003 	 -0.025 	 -0.022
-0.9997074248196554 	 0.5268 	 0.026 	 -0.563 	 -0.537
-0.9997103505714589 	 0.5268 	 0.021 	 -0.532 	 -0.511
-0.9997132470657443 	 0.5268 	 0.015 	 0.223 	 0.238
-0.9997161145950868 	 0.5268 	 0.017 	 -0.852 	 -0.836
-0.999718953449136 	 0.5268 	 0.09 	 0.032 	 0.122
-0.9997217639146446 	 0.5268 	 0.006 	 -0.067 	 -0.061
-0.9997245462754982 	 0.5268 	 0.075 	 0.266 	 0.341
-0.9997273008127432 	 0.5268 	 0.072 	 0.945 	 1.017
-0.9997300278046157 	 0.5268 	 0.003 	 -0.413 	 -0.41
-0.9997327275265696 	 0.5268 	 0.014 	 -0.966 	 -0.952
-0.9997354002513039 	 0.5268 	 0.008 	 0.002 	 0.01
-0.9997380462487909 	 0.5268 	 0.123 	 -2.085 	 -1.963
-0.999740665786303 	 0.5269 	 0.079 	 -1.472 	 -1.393
-0.99974325912844 	 0.5269 	 0.006 	 -0.436 	 -0.43
-0.9997458265371556 	 0.5269 	 0.013 	 -0.403 	 -0.39
-0.999748368271784 	 0.5269 	 0.012 	 -0.301 	 -0.289
-0.9997508845890662 	 0.5269 	 0.036 	 0.02 	 0.056
-0.9997533757431756 	 0.5269 	 0.086 	 0.29 	 0.376
-0.9997558419857439 	 0.5269 	 0.206 	 1.643 	 1.849
-0.9997582835658864 	 0.5269 	 0.006 	 -0.595 	 -0.589
-0.9997607007302275 	 0.5269 	 0.102 	 -1.4 	 -1.298
-0.9997630937229253 	 0.5269 	 0.012 	 -1.675 	 -1.663
-0.999765462785696 	 0.5269 	 0.186 	 -1.841 	 -1.655
-0.999767808157839 	 0.5269 	 0.002 	 -1.096 	 -1.094
-0.9997701300762607 	 0.5269 	 0.056 	 -0.459 	 -0.402
-0.9997724287754981 	 0.527 	 0.004 	 -0.069 	 -0.066
-0.9997747044877431 	 0.527 	 0.028 	 1.061 	 1.088
-0.9997769574428657 	 0.527 	 0.037 	 0.277 	 0.314
-0.999779187868437 	 0.527 	 0.05 	 1.138 	 1.188
-0.9997813959897527 	 0.527 	 0.021 	 0.643 	 0.664
-0.9997835820298552 	 0.527 	 0.017 	 -0.091 	 -0.074
-0.9997857462095566 	 0.527 	 0.015 	 -0.334 	 -0.319
-0.999787888747461 	 0.527 	 0.017 	 -0.429 	 -0.412
-0.9997900098599865 	 0.527 	 0.081 	 -1.288 	 -1.208
-0.9997921097613865 	 0.527 	 0.031 	 -0.663 	 -0.631
-0.9997941886637727 	 0.527 	 0.007 	 -0.762 	 -0.755
-0.999796246777135 	 0.527 	 0.014 	 -0.509 	 -0.495
-0.9997982843093636 	 0.527 	 0.012 	 -0.986 	 -0.974
-0.99980030146627 	 0.5271 	 0.015 	 0.135 	 0.15
-0.9998022984516073 	 0.5271 	 0.004 	 -0.418 	 -0.414
-0.9998042754670912 	 0.5271 	 0.02 	 -0.204 	 -0.184
-0.9998062327124203 	 0.5271 	 0.008 	 -0.793 	 -0.785
-0.9998081703852961 	 0.5271 	 0.028 	 -0.881 	 -0.854
-0.9998100886814432 	 0.5271 	 0.014 	 -0.515 	 -0.501
-0.9998119877946288 	 0.5271 	 0.024 	 -1.017 	 -0.994
-0.9998138679166825 	 0.5271 	 0.032 	 -1.713 	 -1.68
-0.9998157292375156 	 0.5271 	 0.005 	 -0.047 	 -0.042
-0.9998175719451404 	 0.5271 	 0.009 	 0.138 	 0.147
-0.999819396225689 	 0.5271 	 0.01 	 -0.999 	 -0.989
-0.9998212022634322 	 0.5271 	 0.206 	 3.379 	 3.585
